of O -200.99501274023487
82 O -210.63130778106552
. O -213.92846526541874

By O -10.975103381246177
the O -14.41673678618877
close O -22.50710732030763
Yorkshire I-ORG -33.36257539697164
had O -39.64928691329734
turned O -49.047187913922
that O -54.605945510846915
into O -61.73201609390526
a O -65.92889492721785
37-run O -68.39666933531169
advantage O -78.20001846080548
but O -84.4376835154792
off-spinner O -86.90545792357302
Such O -91.2472891671716
had O -97.11881265994107
scuttled O -99.5865870680349
their O -105.94139269126934
hopes O -116.1967269405062
, O -119.50577224675867
taking O -127.79499363962269
four O -135.2340641031171
for O -140.1868044290387
24 O -148.24491410093933
in O -152.317573298857
48 O -161.11762031548704
balls O -171.3729545647239
and O -175.64076057538858
leaving O -185.00879162962454
them O -192.58506321463244
hanging O -195.0528376227263
on O -199.63533964334806
119 O -202.1031140514419
for O -207.0558543773635
five O -214.53859990436058
and O -218.80640591502527
praying O -221.2741803231191
for O -226.2269206490407
rain O -235.38364260960944
. O -238.68080009396266

At O -8.153724494836963
the O -11.595357899779556
Oval I-LOC -21.581929247494458
, O -24.92135915163965
Surrey I-ORG -34.79827084310469
captain O -44.04740743496661
Chris I-PER -53.97799627673373
Lewis I-PER -60.64531664599646
, O -63.89177333682806
another O -72.54555865764826
man O -80.65245849371833
dumped O -83.12023290181216
by O -88.74779713314368
England I-LOC -96.85852589441997
, O -100.19795579856516
continued O -109.60791872368425
to O -113.6829405925179
silence O -116.15071500061173
his O -122.0641008387421
critics O -132.4735857678062
as O -138.27457272078956
he O -144.1093466713503
followed O -153.60254086854027
his O -159.51592670667068
four O -166.95499717016511
for O -171.9077374960867
45 O -180.89010606951067
on O -185.47260809013244
Thursday O -192.02136330815597
with O -197.48920581461078
80 O -206.8000784550068
not O -212.71718869222818
out O -219.24510982334886
on O -223.82761184397063
Friday O -230.830359210997
in O -234.90301840891468
the O -238.2195140807557
match O -245.63326673626582
against O -252.3706793295324
Warwickshire I-ORG -263.39320149085955
. O -267.105546998769

He O -7.242207041715465
was O -12.570079530858639
well O -20.52282868710145
backed O -30.778162936338305
by O -36.40572716766983
England I-LOC -44.51645592894614
hopeful O -47.01461493493269
Mark I-PER -55.82992535785214
Butcher I-PER -56.90857129766575
who O -62.96272766746188
made O -70.89437827084888
70 O -78.44166231898352
as O -84.24264927196687
Surrey I-ORG -95.17816005630442
closed O -104.01040284423455
on O -108.88060392054712
429 O -111.34837832864095
for O -116.3011186545625
seven O -124.28285534767856
, O -127.59190065393103
a O -131.78877948724363
lead O -139.6725357719995
of O -143.68037993833957
234 O -146.14815434643342
. O -149.44531183078664

Derbyshire I-ORG -2.7409134898279643
kept O -12.030749832067627
up O -18.770300300142356
the O -22.086795971983346
hunt O -32.3421302212202
for O -37.294870547141755
their O -43.649676170376196
first O -49.88991522904509
championship O -58.24101202562719
title O -67.14641955791502
since O -74.45731482798544
1936 O -76.92508923607927
by O -82.55265346741079
reducing O -85.02042787550462
Worcestershire I-ORG -96.24362073229396
to O -100.73383062468383
133 O -103.48930408846847
for O -108.44204441439003
five O -115.9247899413871
in O -119.99744913930478
their O -126.35225476253922
second O -133.17822075314723
innings O -141.0619770379031
, O -144.3710223441556
still O -152.14144994360447
100 O -160.08001446485534
runs O -168.2208158526011
away O -176.6843906326099
from O -182.25627177746463
avoiding O -184.72404618555848
an O -190.6967795802595
innings O -198.58053586501535
defeat O -207.6907378099492
. O -210.98789529430243

After O -9.365665468812075
the O -12.807298873754668
frustration O -15.2750732818485
of O -19.282917448188574
seeing O -21.750691856282405
the O -25.067187528123394
opening O -33.83444472193042
day O -41.372250026110514
of O -45.380094192450585
their O -51.734899815685026
match O -59.14865247119515
badly O -69.74045895705322
affected O -79.99579320629007
by O -85.62335743762159
the O -88.93985310946258
weather O -98.65619085796675
, O -101.96523616421922
Kent I-ORG -113.30621205666495
stepped O -123.72541990117712
up O -130.46497036925183
a O -134.66184920256444
gear O -137.12962361065829
to O -141.20464547949194
dismiss O -143.6724198875858
Nottinghamshire I-ORG -154.89561274437511
for O -160.26354109385292
214 O -163.01901455763758
. O -166.3161720419908

They O -8.130193997426767
were O -14.181814107578603
held O -22.00103187119689
up O -28.452883283580807
by O -34.08044751491233
a O -38.27732634822492
gritty O -40.74510075631875
84 O -43.21287516441258
from O -48.784756309267294
Paul I-PER -57.951966812984644
Johnson I-PER -64.57276716661248
but O -70.74784360586531
ex-England O -73.5999845692115
fast O -83.4033336947053
bowler O -85.87110810279913
Martin I-PER -95.11999663753075
McCague I-PER -96.19864257734436
took O -104.00656501992931
four O -111.83000203867607
for O -116.78274236459762
55 O -125.72589022486831
. O -129.02304770922152

By O -10.975103381246177
stumps O -13.568015522441614
Kent I-ORG -24.90899141488733
had O -31.195702931213027
reached O -40.42654984717453
108 O -50.83603477623864
for O -55.788775102160194
three O -62.68671459239329
. O -65.98387207674648

CRICKET O -8.67251828825213
- O -13.873617328135193
ENGLISH I-MISC -23.40367789465174
COUNTY I-MISC -31.49305627177268
CHAMPIONSHIP I-MISC -39.31611234970775
SCORES O -49.19166675298818
. O -52.501076136989894

LONDON I-LOC -6.673647192389261
1996-08-30 O -16.674703391247146

Result O -9.406487463332331
and O -13.799431207098618
close O -21.889801741217475
of O -25.897645907557546
play O -33.92450303595408
scores O -43.35315871200647
in O -47.42581790992414
English I-MISC -56.16264783732376
county O -66.13455811739854
championship O -74.49790681362917
matches O -82.18829170540448
on O -86.77079372602623
Friday O -93.77354109305257
: O -99.44245119912239

Leicester I-LOC -9.260336536487204
: O -14.92628302045896
Leicestershire I-ORG -25.09087678437578
beat O -31.89317867439911
Somerset I-ORG -41.12581273137344
by O -47.16856498626119
an O -53.428997436652985
innings O -61.31275372140884
and O -65.58055973207351
39 O -75.14274680075042
runs O -83.28354818849617
. O -86.58070567284938

Somerset I-ORG -9.008385077807224
83 O -19.571187095859777
and O -24.12669216221527
174 O -26.594466570309102
( O -30.842041189951473
P. I-PER -41.05070556849698
Simmons I-PER -42.12935150831059
4-38 O -44.53453730098355
) O -49.16647847587828
, O -52.47552378213075
Leicestershire I-ORG -63.69871663892008
296 O -66.58167907057015
. O -70.16653561061415

Leicestershire I-ORG -8.757070649526318
22 O -17.003102939592868
points O -24.572065467747723
, O -27.8811107740002
Somerset I-ORG -39.35561805907044
4 O -45.60729972406692
. O -49.192156264110935

Chester-le-Street I-ORG -2.7409134898279643
: O -8.717291364713478
Glamorgan I-ORG -17.593250477749073
259 O -20.47621290939913
and O -25.031717975754624
207 O -27.499492383848455
( O -31.747067003490827
A. I-PER -41.38036723713277
Dale I-PER -42.459013176946385
69 O -50.08680945330083
, O -53.78022131480566
H. I-PER -58.24606058407479
Morris I-PER -65.24985318995873
69 O -72.87764946631316
; O -81.51201670127625
D. I-PER -91.52001038435962
Blenkiron I-PER -92.59865632417323
4-43 O -95.00384211684619
) O -99.6357832917409
, O -102.94482859799338
Durham I-ORG -114.41933588306362
114 O -117.30229831471368
( O -121.83757199004685
S. I-PER -132.22855792538633
Watkin I-PER -133.30720386519994
4-28 O -135.7123896578729
) O -140.34433083276764
and O -144.61213684343232
81-3 O -147.07991125152617
. O -150.3770687358794

Tunbridge I-PER -3.0266409103376217
Wells I-PER -11.352615110181038
: O -16.958936600829983
Nottinghamshire I-ORG -27.487245190240095
214 O -30.370207621890152
( O -34.90548129722334
P. I-PER -45.114145675768846
Johnson I-PER -51.73494602939668
84 O -54.14013182206964
; O -62.774499057032735
M. I-PER -72.04489379698532
McCague I-PER -73.12353973679893
4-55 O -75.52872552947188
) O -80.1606667043666
, O -83.46971201061908
Kent I-ORG -94.8106879030648
108-3 O -97.69365033471486
. O -101.27850687475888

London I-LOC -7.095372821369206
( O -11.339983818913513
The O -16.888759471785217
Oval I-LOC -26.875330819500114
) O -31.1532900370352
: O -37.16641288586109
Warwickshire I-ORG -48.188935047188274
195 O -51.07189747883833
, O -54.66864184078162
Surrey I-ORG -65.60415262511917
429-7 O -68.48711505676923
( O -73.0223887321024
C. I-PER -83.3488361463043
Lewis I-PER -90.01615651556702
80 O -99.26444054054214
not O -105.56591733301586
out O -112.09383846413654
, O -115.40288377038901
M. I-PER -124.67327851034159
Butcher I-PER -125.7519244501552
70 O -133.23661988286898
, O -136.93003174437382
G. I-PER -146.89357366488633
Kersey I-PER -147.97221960469994
63 O -156.4219959334573
, O -160.11540779496215
J. I-PER -170.3812305873476
Ratcliffe I-PER -171.4598765271612
63 O -179.90965285591858
, O -183.60306471742342
D. I-PER -193.61105840050678
Bicknell I-PER -194.6897043403204
55 O -203.5702635851702
) O -208.20220476006494
. O -211.49936224441817

Hove I-ORG -2.7409134898279643
: O -8.717291364713478
Sussex I-ORG -17.816394029063286
363 O -20.699356460713343
( O -25.234630136046526
W. I-PER -36.54190680326015
Athey I-PER -37.62055274307376
111 O -47.967449056717
, O -51.66086091822183
V. I-PER -63.1504591422294
Drakes I-PER -64.229105082043
52 O -73.23226664898515
; O -81.86663388394824
I. I-PER -86.33247315321738
Austin I-PER -87.41111909303099
4-37 O -89.81630488570394
) O -94.44824606059866
, O -97.75729136685113
Lancashire I-ORG -108.61275944351516
197-8 O -111.49572187516522
( O -116.03099555049839
W. I-PER -127.33827221771202
Hegg I-PER -128.41691815752563
54 O -137.05906637893045
) O -141.6910075538252

Portsmouth I-ORG -9.008385077807224
: O -14.98476295269274
Middlesex I-ORG -24.55386924628828
199 O -34.77240639533831
and O -39.3279114616938
426 O -41.79568586978763
( O -46.043260489430004
J. I-PER -56.30908328181546
Pooley I-PER -57.38772922162907
111 O -67.73462553527231
, O -71.42803739677714
M. I-PER -80.69843213672974
Ramprakash I-PER -81.77707807654335
108 O -92.12397439018658
, O -95.8173862516914
M. I-PER -105.087780991644
Gatting I-PER -106.16642693145761
83 O -116.35917256527358
) O -120.9911137401683
, O -124.30015904642077
Hampshire I-ORG -135.32268120774796
232 O -138.20564363939803
and O -142.76114870575353
109-5 O -145.22892311384737
. O -148.5260805982006

Chesterfield I-ORG -2.7409134898279643
: O -8.717291364713478
Worcestershire I-ORG -17.698610993406902
238 O -20.58157342505696
and O -25.137078491412453
133-5 O -27.604852899506284
, O -30.91389820575876
Derbyshire O -35.25572944935735
471 O -37.72350385745118
( O -41.97107847709355
J. I-PER -52.236901269479006
Adams I-PER -60.33930616403106
123 O -62.74449195670402
, O -66.43790381820885
T.O'Gorman O -70.77973506180743
109 O -81.03506931104428
not O -86.95217954826565
out O -93.48010067938633
, O -96.7891459856388
K. I-PER -107.94227197302516
Barnett I-PER -109.02091791283877
87 O -119.55013578327596
; O -128.18450301823907
T. I-ORG -133.39153871533003
Moody I-ORG -141.27643296615045
6-82 O -144.01797583232698
) O -148.55324950766018

Bristol I-ORG -8.757070649526318
: O -14.733448524411834
Gloucestershire I-ORG -23.514097457643103
183 O -26.39705988929316
and O -30.952564955648654
185-6 O -33.420339363742485
( O -37.66791398338486
J. I-PER -47.93373677577031
Russell I-PER -54.81236623870025
56 O -63.65518515556722
not O -69.95666194804095
out O -76.48458307916162
) O -80.73215769880399
, O -84.04120300505646
Northamptonshire I-ORG -95.38217889750219
190 O -98.26514132915224
( O -102.80041500448542
K. I-PER -113.95354099187179
Curran I-PER -115.0321869316854
52 O -124.03534849862754
; O -132.66971573359064
A. I-PER -142.30301596723257
Smith I-PER -149.9354172325389
5-68 O -152.34060302521186
) O -156.9725442001066
. O -160.26970168445982

CRICKET O -8.67251828825213
- O -13.873617328135193
1997 O -22.337192108143995
ASHES I-PER -26.803031377413127
INTINERARY I-PER -27.881677317226735
. O -31.11624618615906

LONDON I-LOC -6.673647192389261
1996-08-30 O -16.674703391247146

Australia I-LOC -6.338712235086935
will O -12.506307751019778
defend O -15.318294901869683
the O -18.63479057371067
Ashes O -22.97662181730926
in O -27.04928101522693

a O -4.580175728700702
six-test O -7.173087869896138
series O -15.940345063703163
against O -22.67775765696972
England I-LOC -30.788486418246023
during O -38.63808877975703
a O -43.17918035582569
four-month O -45.646954763919524
tour O -54.264680223755576

starting O -9.945483964065017
on O -14.653123717788379
May O -22.865384069516274
13 O -30.287504974696915
next O -37.78826900719667
year O -44.309340796471766
, O -47.61838610272424
the O -50.93488177456522
Test I-ORG -56.1419174716562
and O -60.824911505877104
County I-ORG -69.80623113457052
Cricket I-ORG -71.6749682256926
Board I-ORG -79.69420596595987

said O -5.063764878617479
on O -9.77140463234084
Friday O -16.774151999367184
. O -20.071309483720388

Australia I-LOC -6.338712235086935
will O -12.506307751019778
also O -19.685788877046168
play O -27.7126460054427
three O -34.61058549567579
one-day O -43.97861654991174
internationals O -46.44639095800557
and O -50.71419696867025

four O -7.82236735888252
one-day O -17.31553614622008
warm-up O -19.78331055431391
matches O -27.47369544608923
at O -32.8397552582341
the O -36.15625093007508
start O -44.425669695642924
of O -48.433513861982995
the O -51.75000953382398
tour O -60.36773499366004
. O -63.664892478013236

The O -5.587859805503737
tourists O -8.180771946699174
will O -14.35133108473008
play O -22.378188213126613
nine O -30.915870965289137
first-class O -33.38364537338297
matches O -41.074030265158285
against O -47.81144285842484

English I-MISC -8.017667486706618
county O -18.09869709475248
sides O -27.36775441352672
and O -31.6355604241914
another O -39.904979189759246
against O -46.6423917830258
British I-MISC -54.7601825020192
Universities I-MISC -57.72957304811652
, O -61.35198568897252

as O -6.1842838483714555
well O -14.26217073771587
as O -20.06315769069922
one-day O -29.431188744935177
matches O -37.121573636710494
against O -43.85898622997705
the O -47.17548190181803
Minor I-PER -51.641321171087164
Counties I-PER -52.719967110900775
and O -56.92518450614458

Scotland I-LOC -8.161724247819095
. O -11.455918110074233

Tour I-MISC -9.19038774752845
itinerary O -11.935842638174345
: O -17.617004643892674

May O -8.595557247116002

May O -8.595557247116002
13 O -16.142815885398246
Arrive I-PER -20.608655154667378
in O -25.681014454663583
London I-LOC -32.03674952985448

May O -8.595557247116002
14 O -16.296966565225503
Practice I-PER -20.762805834494635
at O -27.128565748718035
Lord I-LOC -30.10856137494229
's O -35.02964021259275

May O -8.595557247116002
15 O -16.20344050721468
v O -23.91604853577471
Duke I-ORG -29.12308423286569
of O -33.54611642276199
Norfolk I-ORG -36.511278891757065
's O -41.817161155071034
XI I-ORG -44.78232362406611
( O -49.445086267264706
at O -55.09884513510039
Arundel O -59.440676378698974
) O -63.688250998341346

May O -8.595557247116002
17 O -17.071791776799717
v O -24.784399805359747
Northampton O -29.126231048958335

May O -8.595557247116002
18 O -17.137749744591517
v O -24.850357773151547
Worcestershire I-ORG -36.07355062994088

May O -8.595557247116002
20 O -16.316769192521683
v O -24.029377221081713
Durham I-ORG -35.503884506151955

May O -8.595557247116002
22 O -16.659259501468462
First O -26.375597249972632
one-day O -35.743628304208585
international O -43.68219282545944
( O -47.92976744510181
at O -53.29582725724667
Headingley I-LOC -64.43507811489997
, O -67.77450801904516

Leeds I-ORG -8.315237897247279
) O -12.870280285705345

May O -8.595557247116002
24 O -16.778804652118243
Second O -26.271998849308204
one-day O -35.64002990354416
international O -43.578594424795014
( O -47.826169044437385
at O -53.19222885658225
The O -58.39679176669787
Oval I-LOC -68.38336311441277
, O -71.72279301855797

London I-LOC -7.095372821369206
) O -11.339983818913513

May O -8.595557247116002
25 O -16.70243167333367
Third O -26.957765922570527
one-day O -36.32579697680648
international O -44.26436149805733
( O -48.511936117699705
at O -53.87799592984457
Lord O -58.21982717344316
's O -63.1105214132009
, O -66.41956671945337
London I-LOC -75.23970318216139
) O -79.51766239969648

May O -8.595557247116002
27-29 O -11.18846938831144
v O -18.90107741687147
Gloucestershire I-ORG -29.92359957819865
or O -37.314285326333845
Sussex I-ORG -46.41338799068365
or O -53.80407373881884
Surrey I-ORG -62.49771129506049
( O -67.16047393825909
three O -74.34611248418298

days O -8.280476200476105
) O -12.653188553220083

May O -8.595557247116002
31 O -17.11527688873946
- O -22.191238195520917
June O -29.93813529755958
2 O -35.26002389139131
v O -42.97263191995134
Derbyshire O -47.314463163549924
( O -51.562037783192295
three O -58.45997727342539
days O -66.35715657851338
) O -70.60473119815575

June O -8.130193997426767

June O -8.130193997426767
5-9 O -10.723106138622205
First O -20.439443887126373
test O -28.87948816972498
match O -36.2932408252351
( O -40.540815444877474
at O -45.906875257022335
Edgbaston I-ORG -51.113910954113315
, O -54.83814428392201
Birmingham I-ORG -64.22492902072361
) O -68.8876916639222

June O -8.130193997426767
11-13 O -10.723106138622205
v O -18.435714167182233
a O -22.63259300049483
first O -28.872832059163727
class O -39.12816630840058
county O -48.931515433894376
( O -53.17909005353675
to O -57.254111922370384
be O -63.191958058070924
confirmed O -72.09736559035876
) O -76.34494021000113

June O -8.130193997426767
14-16 O -10.723106138622205
v O -18.435714167182233
Leicestershire I-ORG -29.658907023971565
( O -34.32166966717016
three O -41.50730821309407
days O -49.404487518182066
) O -53.65206213782444

June O -8.130193997426767
19-23 O -10.723106138622205
Second O -20.216300335812164
test O -28.65634461841077
( O -32.90391923805314
at O -38.269979050198
Lord O -42.61181029379659
's O -47.50250453355433
) O -51.7500791531967

June O -8.130193997426767
25-27 O -10.723106138622205
v O -18.435714167182233
British I-MISC -26.553504886175627
Universities I-MISC -29.52289543227295
( O -34.083837386518844
at O -39.462149098312224
Oxford I-ORG -50.80312499075794
, O -54.527358320566634
three O -61.71299686649054
days O -69.61017617157854
) O -73.85775079122091

June O -8.130193997426767
28-30 O -10.723106138622205
v O -18.435714167182233
Hampshire I-ORG -29.458236328509415
( O -34.12099897170801
three O -41.30663751763192
days O -49.203816822719915
) O -53.45139144236229

July O -7.9894214435456865

July O -7.9894214435456865
3-7 O -10.582333584741123
Third O -20.83766783397798
test O -29.277712116576588
( O -33.52528673621896
at O -38.89134654836383
Old I-LOC -49.62513229790895
Trafford I-LOC -58.590206143899614
, O -61.90118725788991
Manchester I-ORG -71.42979225508672
) O -76.09255489828531

July O -7.9894214435456865
9 O -15.197809762522706
v O -22.910417791082736
Minor I-PER -27.37625706035187
Counties I-PER -28.454903000165476
XI I-PER -32.05979326118603

July O -7.9894214435456865
12 O -15.671412675798088
v O -23.384020704358118
Scotland I-LOC -33.270508593516034

July O -7.9894214435456865
16-18 O -10.582333584741123
v O -18.294941613301155
Glamorgan I-ORG -29.412773954432662
( O -34.07553659763126
three O -41.26117514355517
days O -49.158354448643166
) O -53.40592906828554

July O -7.9894214435456865
19-21 O -10.582333584741123
v O -18.294941613301155
Middlesex I-ORG -30.105921134992606
( O -34.7686837781912
three O -41.95432232411511
days O -49.851501629203106
) O -54.09907624884548

July O -7.9894214435456865
24-28 O -10.582333584741123
Fourth O -14.924164828339709
test O -23.36420911093832
( O -27.61178373058069
at O -32.97784354272556
Headingley I-LOC -44.117094400378846
) O -48.39505361791394

August O -8.009830315176893

August O -8.009830315176893
1-4 O -10.602742456372331
v O -18.31535048493236
Somerset I-ORG -29.789857770002598
( O -34.452620413201196
four O -42.17938993238642
days O -50.076569237474416
) O -54.32414385711679

August O -8.009830315176893
7-11 O -10.602742456372331
Fifth O -14.944573699970917
test O -23.384617982569523
( O -27.632192602211894
at O -32.99825241435676
Trent I-LOC -44.13750327201005
Bridge I-LOC -52.9690457253762
, O -56.28002683936649
Nottingham I-LOC -60.24894478640497
) O -64.52690400394006

August O -8.009830315176893
16-18 O -10.602742456372331
v O -18.31535048493236
Kent I-ORG -29.656326377378075
( O -34.319089020576676
three O -41.504727566500584
days O -49.40190687158858
) O -53.64948149123095

August O -8.009830315176893
21-25 O -10.602742456372331
Sixth O -14.944573699970917
test O -23.384617982569523
( O -27.632192602211894
at O -32.99825241435676
The O -38.20281532447239
Oval I-LOC -48.18938667218729
, O -51.52881657633248
London I-LOC -58.8734739723376
) O -63.15143318987269
. O -66.79280341698197

SOCCER O -7.701739371093906
- O -12.902838410976969
SHEARER I-PER -17.3686776802461
NAMED I-PER -18.44732362005971
AS O -28.9765414904969
ENGLAND I-LOC -36.39862799213769
CAPTAIN I-LOC -39.82299867404372
. O -43.12209196613474

LONDON I-LOC -6.673647192389261
1996-08-30 O -16.674703391247146

The O -5.587859805503737
world O -13.30907175090942
's O -18.199765990667167
costliest O -20.667540398761
footballer O -23.13531480685483
Alan I-PER -33.59529361368125
Shearer I-PER -34.67393955349486
was O -39.814085694115555
named O -49.032400817673604
as O -54.83338777065695
the O -58.14988344249793
new O -65.05782301606561
England I-LOC -73.1685517773419
captain O -82.03288494354031
on O -86.95959970691814
Friday O -93.96234707394449
. O -97.25950455829769

The O -5.587859805503737
26-year-old O -8.180771946699174
, O -11.489817252951651
who O -17.60656223816865
joined O -27.099756435358607
Newcastle I-ORG -38.21758877649012
for O -43.5855171259679
15 O -51.355961708655784
million O -57.9224165037787
pounds O -66.98816668614171
sterling O -77.24350093537856
( O -81.49107555502093
$ O -87.80067574148732
23.4 O -90.26845014958116
million O -96.83490494470408
) O -101.08247956434644
, O -104.39152487059891
takes O -114.19487399609271
over O -120.79399957350518
from O -126.36588071835989
Tony I-PER -137.0670215820032
Adams I-PER -145.1694264765553
, O -148.4158831673869
who O -154.91699470785625
led O -163.5073211935042
the O -166.8238168653452
side O -175.33618180952345
during O -183.15539957314175
the O -186.47189524498276
European I-MISC -194.9390616054333
championship O -203.45871955659638
in O -207.54363065416257
June O -215.29052775620124
, O -218.59957306245374
and O -222.86737907311843
former O -230.37727558918147
captain O -239.21122415748718
David I-PER -248.3982372885007
Platt I-PER -249.4768832283143
. O -252.71145209724665

Adams I-PER -10.050399865076065
and O -14.938660153143474
Platt I-LOC -17.91865577936773
are O -24.30384600049489
both O -32.77176569763741
injured O -41.57181271426742
and O -45.8396187249321
will O -52.010177862963005
miss O -62.13198071957534
England I-LOC -70.24270948085163
's O -75.1637883185021
opening O -84.2752582550652
World I-MISC -92.87855678984029
Cup I-MISC -98.21639985391928
qualifier O -107.89779824275877
against O -114.64746273567384
Moldova I-LOC -125.78671359332712
on O -130.3996002118416
Sunday O -137.9016322359706
. O -141.19878972032382

Shearer I-ORG -2.7409134898279643
takes O -12.851730384137458
the O -16.45592511166926
captaincy O -18.92369951976309
on O -23.506201540384847
a O -27.703080373697443
trial O -36.768830556060465
basis O -46.19748623211285
, O -49.50653153836532
but O -55.74419659303904
new O -62.65213616660672
coach O -71.41939336041374
Glenn I-PER -75.88523262968287
Hoddle I-PER -76.96387856949649
said O -81.58175793730497
he O -87.80089844311806
saw O -97.05770386224378
no O -104.15908183271175
reason O -114.05774113800987
why O -123.956400443308
the O -127.27289611514898
former O -134.782792631212
Blackburn I-ORG -145.9006249723435
and O -150.58361900656442
