. O -213.500063717286

By O -10.975103381246177
the O -14.41673678618877
close O -22.50710732030763
Yorkshire I-ORG -33.36257539697164
had O -39.64928691329734
turned O -49.047187913922
that O -54.605945510846915
into O -61.73201609390526
a O -65.92889492721785
37-run O -68.25386881926744
advantage O -78.05721794476123
but O -84.29488299943495
off-spinner O -86.61985689148455
Such O -88.94483078353414
had O -94.81635427630361
scuttled O -97.1413281683532
their O -103.49613379158764
hopes O -113.75146804082449
, O -117.06051334707696
taking O -125.34973473994098
four O -132.7888052034354
for O -137.74154552935698
24 O -145.79965520125762
in O -149.8723143991753
48 O -158.67236141580534
balls O -168.92769566504222
and O -173.1955016757069
leaving O -182.56353272994286
them O -190.13980431495077
hanging O -192.46477820700036
on O -197.04728022762214
119 O -199.37225411967174
for O -204.32499444559332
five O -211.8077399725904
and O -216.0755459832551
praying O -218.4005198753047
for O -223.35326020122628
rain O -232.50998216179502
. O -235.80713964614824

At O -8.153724494836963
the O -11.595357899779556
Oval I-LOC -21.581929247494458
, O -24.92135915163965
Surrey I-ORG -34.79827084310469
captain O -44.04740743496661
Chris I-PER -53.97799627673373
Lewis I-PER -60.64531664599646
, O -63.89177333682806
another O -72.54555865764826
man O -80.65245849371833
dumped O -82.97743238576791
by O -88.60499661709943
England I-LOC -96.71572537837572
, O -100.05515528252091
continued O -109.46511820764
to O -113.54014007647365
silence O -115.86511396852325
his O -121.77849980665363
critics O -132.18798473571775
as O -137.9889716887011
he O -143.82374563926183
followed O -153.3169398364518
his O -159.23032567458222
four O -166.66939613807665
for O -171.62213646399823
45 O -180.6045050374222
on O -185.18700705804397
Thursday O -191.7357622760675
with O -197.20360478252232
80 O -206.51447742291833
not O -212.4315876601397
out O -218.9595087912604
on O -223.54201081188216
Friday O -230.54475817890852
in O -234.6174173768262
the O -237.93391304866722
match O -245.34766570417736
against O -252.08507829744394
Warwickshire I-ORG -263.1076004587711
. O -266.81994596668056

He O -7.242207041715465
was O -12.570079530858639
well O -20.52282868710145
backed O -30.778162936338305
by O -36.40572716766983
England I-LOC -44.51645592894614
hopeful O -46.87181441888845
Mark I-PER -55.6871248418079
Butcher I-PER -56.76132830430195
who O -62.81548467409807
made O -70.74713527748507
70 O -78.29441932561971
as O -84.09540627860306
Surrey I-ORG -95.03091706294062
closed O -103.86315985087074
on O -108.7333609271833
429 O -111.0583348192329
for O -116.01107514515445
seven O -123.99281183827051
, O -127.30185714452298
a O -131.49873597783557
lead O -139.38249226259143
of O -143.3903364289315
234 O -145.7153103209811
. O -149.01246780533432

Derbyshire O -2.708270787437701
kept O -11.815777093963273
up O -18.26762850634719
the O -21.58412417818818
hunt O -31.839458427425036
for O -36.7921987533466
their O -43.14700437658104
first O -49.38724343524993
championship O -57.738340231832034
title O -66.64374776411987
since O -73.95464303419028
1936 O -76.27961692623987
by O -81.90718115757139
reducing I-ORG -87.09862094833863
Worcestershire I-ORG -94.98351519915906
to O -99.3323055260754
133 O -101.94497847381581
for O -106.89771879973736
five O -114.38046432673443
in O -118.4531235246521
their O -124.80792914788654
second O -131.63389513849455
innings O -139.5176514232504
, O -142.8266967295029
still O -150.5971243289518
100 O -158.53568885020266
runs O -166.67649023794843
away O -175.14006501795723
from O -180.71194616281196
avoiding O -183.03692005486155
an O -189.00965344956256
innings O -196.89340973431842
defeat O -206.0036116792523
. O -209.3007691636055

After O -9.365665468812075
the O -12.807298873754668
frustration O -15.132272765804263
of O -19.140116932144334
seeing O -21.46509082419393
the O -24.78158649603492
opening O -33.548843689841945
day O -41.08664899402204
of O -45.09449316036211
their O -51.449298783596554
match O -58.86305143910668
badly O -69.45485792496474
affected O -79.7101921742016
by O -85.33775640553311
the O -88.6542520773741
weather O -98.37058982587826
, O -101.67963513213073
Kent I-ORG -113.02061102457645
stepped O -123.43981886908863
up O -130.17936933716334
a O -134.37624817047595
gear O -136.70122206252555
to O -140.7762439313592
dismiss I-ORG -145.96768372212642
Nottinghamshire I-ORG -153.85257797294685
for O -159.0790867569511
214 O -161.69175970469152
. O -164.98891718904474

They O -8.130193997426767
were O -14.181814107578603
held O -22.00103187119689
up O -28.452883283580807
by O -34.08044751491233
a O -38.27732634822492
gritty I-PER -42.738723140174486
84 I-PER -43.81292660266853
from O -49.322219132102376
Paul I-PER -57.17103376896431
Johnson I-PER -63.79183412259214
but O -69.966910561845
ex-England O -72.67625100914694
fast O -82.47960013464073
bowler O -84.80457402669032
Martin I-PER -94.05346256142194
McCague I-PER -95.12766602391599
took O -102.93558846650095
four O -110.75902548524772
for O -115.71176581116927
55 O -124.65491367143996
. O -127.95207115579316

By O -10.975103381246177
stumps I-ORG -15.142747057891217
Kent I-ORG -23.145424344368013
had O -29.290716295220182
reached O -38.521563211181686
108 O -48.9310481402458
for O -53.88378846616735
three O -60.781727956400445
. O -64.07888544075365

CRICKET O -8.67251828825213
- O -13.873617328135193
ENGLISH I-MISC -23.40367789465174
COUNTY I-MISC -31.49305627177268
CHAMPIONSHIP I-MISC -39.31611234970775
SCORES O -49.19166675298818
. O -52.501076136989894

LONDON I-LOC -6.673647192389261
1996-08-30 O -16.674703391247146

Result O -9.406487463332331
and O -13.799431207098618
close O -21.889801741217475
of O -25.897645907557546
play O -33.92450303595408
scores O -43.35315871200647
in O -47.42581790992414
English I-MISC -56.16264783732376
county O -66.13455811739854
championship O -74.49790681362917
matches O -82.18829170540448
on O -86.77079372602623
Friday O -93.77354109305257
: O -99.44245119912239

Leicester I-LOC -9.260336536487204
: O -14.92628302045896
Leicestershire I-ORG -25.09087678437578
beat O -31.89317867439911
Somerset I-ORG -41.12581273137344
by O -47.16856498626119
an O -53.428997436652985
innings O -61.31275372140884
and O -65.58055973207351
39 O -75.14274680075042
runs O -83.28354818849617
. O -86.58070567284938

Somerset I-ORG -9.008385077807224
83 O -19.571187095859777
and O -24.12669216221527
174 O -26.451666054264866
( O -30.699240673907237
P. I-PER -40.90790505245275
Simmons I-PER -41.982108514946795
4-38 O -44.244493791575515
) O -48.87643496647024
, O -52.185480272722714
Leicestershire I-ORG -63.408673129512046
296 I-ORG -65.26181431431037
. O -68.83274025674626

Leicestershire I-ORG -8.757070649526318
22 O -17.003102939592868
points O -24.572065467747723
, O -27.8811107740002
Somerset I-ORG -39.35561805907044
4 O -45.60729972406692
. O -49.192156264110935

Chester-le-Street I-ORG -2.7253175835042245
: O -8.70169545838974
Glamorgan I-ORG -17.577654571425334
259 I-ORG -19.430795756223656
and O -23.972370224971034
207 O -26.58504317271144
( O -30.832617792353812
A. I-PER -40.46591802599576
Dale I-PER -41.54012148848981
69 O -49.167917764844255
, O -52.86132962634908
H. I-PER -57.32272641829865
Morris I-PER -64.32651902418259
69 O -71.95431530053702
; O -80.58868253550011
D. I-PER -90.59667621858348
Blenkiron I-PER -91.67087968107754
4-43 O -93.93326495770626
) O -98.56520613260098
, O -101.87425143885345
Durham I-ORG -113.3487587239237
114 I-ORG -115.20189990872203
( O -119.72324298644709
S. I-PER -129.89022060627843
Watkin I-PER -130.9644240687725
4-28 O -133.22680934540122
) O -137.85875052029596
and O -142.12655653096064
81-3 O -144.45153042301024
. O -147.74868790736346

Tunbridge I-PER -3.022198433018061
Wells I-PER -11.348172632861477
: O -16.954494123510422
Nottinghamshire I-ORG -27.482802712920538
214 I-ORG -29.33594389771886
( O -33.85728697544393
P. I-PER -43.84194303848131
Johnson I-PER -50.46274339210915
84 I-PER -54.06319117581014
; O -62.250603240100006
M. I-PER -70.20260211319717
McCague I-PER -71.27680557569123
4-55 O -73.53919085231993
) O -78.17113202721465
, O -81.48017733346713
Kent I-ORG -92.82115322591285
108-3 I-ORG -94.67429441071118
. O -98.24522035314709

London I-LOC -7.095372821369206
( O -11.339983818913513
The O -16.888759471785217
Oval I-LOC -26.875330819500114
) O -31.1532900370352
: O -37.16641288586109
Warwickshire I-ORG -48.188935047188274
195 I-ORG -50.04207623198659
, O -53.62488999632176
Surrey I-ORG -62.31852755256341
429-7 I-ORG -64.17166873736173
( O -68.69301181508679
C. I-PER -78.79545091378056
Lewis I-PER -85.46277128304328
80 O -94.7110553080184
not O -101.01253210049212
out O -107.5404532316128
, O -110.84949853786527
M. I-PER -120.11989327781785
Butcher I-PER -121.1940967403119
70 O -128.67879217302567
, O -132.3722040345305
G. I-PER -142.33574595504302
Kersey I-PER -143.4099494175371
63 O -151.85972574629446
, O -155.5531376077993
J. I-PER -165.81896040018475
Ratcliffe I-PER -166.89316386267882
63 O -175.34294019143618
, O -179.03635205294103
D. I-PER -189.04434573602438
Bicknell I-PER -190.11854919851845
55 O -198.99910844336827
) O -203.631049618263
. O -206.92820710261623

Hove I-ORG -2.7253175835042245
: O -8.70169545838974
Sussex I-ORG -17.800798122739547
363 I-ORG -19.65393930753787
( O -24.175282385262935
W. I-PER -35.25855073696844
Athey I-PER -36.332754199462485
111 O -46.67965051310573
, O -50.373062374610555
V. I-PER -61.86266059861813
Drakes I-PER -62.936864061112175
52 O -71.94002562805431
; O -80.57439286301741
I. O -82.899366755067
Austin O -85.2243406471166
4-37 O -87.5493145391662
) O -91.79688915880857
, O -95.10593446506104
Lancashire I-ORG -105.96140254172506
197-8 I-ORG -107.8145437265234
( O -112.33588680424846
W. I-PER -123.41915515595396
Hegg I-PER -124.49335861844801
54 O -133.1355068398528
) O -137.76744801474754

Portsmouth I-ORG -9.008385077807224
: O -14.98476295269274
Middlesex I-ORG -24.55386924628828
199 O -34.77240639533831
and O -39.3279114616938
426 O -41.65288535374339
( O -45.900459973385765
J. I-PER -56.16628276577122
Pooley I-PER -57.24048622826527
111 O -67.58738254190851
, O -71.28079440341334
M. I-PER -80.55118914336592
Ramprakash I-PER -81.62539260585997
108 O -91.9722889195032
, O -95.66570078100803
M. I-PER -104.9360955209606
Gatting I-PER -106.01029898345466
83 O -116.20304461727063
) O -120.83498579216536
, O -124.14403109841783
Hampshire I-ORG -135.166553259745
232 I-ORG -137.01969444454332
and O -141.5612689132907
109-5 O -144.1739418610311
. O -147.47109934538432

Chesterfield I-ORG -2.7253175835042245
: O -8.70169545838974
Worcestershire I-ORG -17.683015087083163
238 I-ORG -19.536156271881485
and O -24.077730740628862
133-5 O -26.69040368836927
, O -29.999448994621744
Derbyshire I-PER -34.46084578657131
471 I-PER -35.53504924906536
( O -39.72003525328686
J. I-PER -48.667462178816905
Adams I-PER -56.76986707336896
123 O -59.03225234999768
, O -62.725664211502504
T.O'Gorman O -65.0506381035521
109 O -75.30597235278896
not O -81.22308259001032
out O -87.751003721131
, O -91.06004902738347
K. I-PER -102.21317501476983
Barnett I-PER -103.28737847726389
87 O -113.81659634770108
; O -122.45096358266417
T. I-ORG -127.64240337343142
Moody I-ORG -135.52729762425184
6-82 I-ORG -137.62014281415483
) O -142.1414858918799

Bristol I-ORG -8.757070649526318
: O -14.733448524411834
Gloucestershire I-ORG -23.514097457643103
183 I-ORG -25.367238642441425
and O -29.908813111188802
185-6 O -32.52148605892921
( O -36.769060678571584
J. I-PER -47.03488347095704
Russell I-PER -53.91351293388698
56 O -62.756331850753945
not O -69.05780864322766
out O -75.58572977434834
) O -79.8333043939907
, O -83.14234970024317
Northamptonshire I-ORG -94.4833255926889
190 I-ORG -96.33646677748723
( O -100.8578098552123
K. I-PER -111.78692752709054
Curran I-PER -112.8611309895846
52 O -121.86429255652673
; O -130.49865979148984
A. I-PER -140.13196002513178
Smith I-PER -147.7643612904381
5-68 O -150.02674656706682
) O -154.65868774196156
. O -157.95584522631478

CRICKET O -8.67251828825213
- O -13.873617328135193
1997 O -22.337192108143995
ASHES O -24.66216600019359
INTINERARY O -26.987139892243185
. O -30.28429737659639

LONDON I-LOC -6.673647192389261
1996-08-30 O -16.674703391247146

Australia I-LOC -6.338712235086935
will O -12.506307751019778
defend O -15.175494385825445
the O -18.491990057666435
Ashes O -20.81696394971603
in O -24.889623147633703

a O -4.580175728700702
six-test O -7.030287353851901
series O -15.797544547658926
against O -22.534957140925485
England I-LOC -30.64568590220179
during O -38.495288263712794
a O -43.03637983978146
four-month O -45.36135373183105
tour O -53.97907919166711

starting O -9.945483964065017
on O -14.653123717788379
May O -22.865384069516274
13 O -30.287504974696915
next O -37.78826900719667
year O -44.309340796471766
, O -47.61838610272424
the O -50.93488177456522
Test O -53.25985566661481
and O -57.52766167727949
County I-ORG -68.75085453406882
Cricket I-ORG -70.60399571886715
Board I-ORG -78.62323345913441

said O -5.063764878617479
on O -9.77140463234084
Friday O -16.774151999367184
. O -20.071309483720388

Australia I-LOC -6.338712235086935
will O -12.506307751019778
also O -19.685788877046168
play O -27.7126460054427
three O -34.61058549567579
one-day O -43.97861654991174
internationals O -46.30359044196133
and O -50.57139645262601

four O -7.82236735888252
one-day O -17.31553614622008
warm-up O -19.640510038269674
matches O -27.330894930044995
at O -32.69695474218986
the O -36.01345041403084
start O -44.282869179598684
of O -48.290713345938755
the O -51.60720901777974
tour O -60.22493447761579
. O -63.52209196196899

The O -5.587859805503737
tourists O -8.037971430654936
will O -14.208530568685843
play O -22.235387697082377
nine O -30.773070449244898
first-class O -33.0980443412945
matches O -40.78842923306981
against O -47.52584182633637

English I-MISC -8.017667486706618
county O -18.09869709475248
sides O -27.36775441352672
and O -31.6355604241914
another O -39.904979189759246
against O -46.6423917830258
British I-MISC -54.7601825020192
Universities O -57.253717548649774
, O -60.57501475455076

as O -6.1842838483714555
well O -14.26217073771587
as O -20.06315769069922
one-day O -29.431188744935177
matches O -37.121573636710494
against O -43.85898622997705
the O -47.17548190181803
Minor O -49.50045579386762
Counties O -51.825429685917214
and O -56.09323569658189

Scotland I-LOC -8.161724247819095
. O -11.455918110074233

Tour I-MISC -9.19038774752845
itinerary O -11.793042122130107
: O -17.474204127848434

May O -8.595557247116002

May O -8.595557247116002
13 O -16.142815885398246
Arrive O -18.46778977744784
in O -22.540448975365514
London I-LOC -31.360585438073546

May O -8.595557247116002
14 O -16.296966565225503
Practice O -18.621940457275098
at O -23.988000269419967
Lord O -26.312974161469562
's O -31.20366840122731

May O -8.595557247116002
15 O -16.20344050721468
v O -23.91604853577471
Duke O -26.241022427824305
of O -30.248866594164376
Norfolk O -32.57384048621397
's O -37.46453472597171
XI O -39.7895086180213
( O -44.03708323766367
at O -49.403143049808534
Arundel O -51.728116941858126
) O -55.9756915615005

May O -8.595557247116002
17 O -17.071791776799717
v O -24.784399805359747
Northampton O -27.109373697409342

May O -8.595557247116002
18 O -17.137749744591517
v O -24.850357773151547
Worcestershire I-ORG -36.07355062994088

May O -8.595557247116002
20 O -16.316769192521683
v O -24.029377221081713
Durham I-ORG -35.503884506151955

May O -8.595557247116002
22 O -16.659259501468462
First O -26.375597249972632
one-day O -35.743628304208585
international O -43.68219282545944
( O -47.92976744510181
at O -53.29582725724667
Headingley I-LOC -64.43507811489997
, O -67.77450801904516

Leeds I-ORG -8.315237897247279
) O -12.870280285705345

May O -8.595557247116002
24 O -16.778804652118243
Second O -26.271998849308204
one-day O -35.64002990354416
international O -43.578594424795014
( O -47.826169044437385
at O -53.19222885658225
The O -58.39679176669787
Oval I-LOC -68.38336311441277
, O -71.72279301855797

London I-LOC -7.095372821369206
) O -11.339983818913513

May O -8.595557247116002
25 O -16.70243167333367
Third O -26.957765922570527
one-day O -36.32579697680648
international O -44.26436149805733
( O -48.511936117699705
at O -53.87799592984457
Lord O -56.202969821894165
's O -61.09366406165191
, O -64.40270936790438
London I-LOC -73.2228458306124
) O -77.50080504814748

May O -8.595557247116002
27-29 I-ORG -12.76320092376104
v O -20.890996975877293
Gloucestershire I-ORG -29.671645909108562
or O -37.06233165724376
Sussex I-ORG -46.16143432159357
or O -53.55212006972876
Surrey I-ORG -62.245757625970406
( O -66.908520269169
three O -74.0941588150929

days O -8.280476200476105
) O -12.653188553220083

May O -8.595557247116002
31 O -17.11527688873946
- O -22.191238195520917
June O -29.93813529755958
2 O -35.26002389139131
v O -42.97263191995134
Derbyshire O -45.29760581200093
( O -49.5451804316433
three O -56.443119921876395
days O -64.34029922696439
) O -68.58787384660675

June O -8.130193997426767

June O -8.130193997426767
5-9 O -10.580305622577967
First O -20.296643371082137
test O -28.736687653680747
match O -36.15044030919087
( O -40.39801492883324
at O -45.7640747409781
Edgbaston O -48.089048633027694
, O -51.398093939280166
Birmingham I-ORG -63.02675190417766
) O -67.68951454737625

June O -8.130193997426767
11-13 O -10.580305622577967
v O -18.292913651137997
a O -22.489792484450593
first O -28.730031543119487
class O -38.98536579235635
county O -48.78871491785014
( O -53.036289537492515
to O -57.11131140632615
be O -63.04915754202669
confirmed O -71.95456507431453
) O -76.2021396939569

June O -8.130193997426767
14-16 I-ORG -12.297837674071808
v O -20.42563372618806
Leicestershire I-ORG -29.40695335488148
( O -34.06971599808008
three O -41.255354544003985
days O -49.15253384909198
) O -53.40010846873435

June O -8.130193997426767
19-23 O -10.580305622577967
Second O -20.073499819767925
test O -28.51354410236653
( O -32.7611187220089
at O -38.12717853415377
Lord O -40.45215242620336
's O -45.342846665961105
) O -49.590421285603476

June O -8.130193997426767
25-27 O -10.580305622577967
v O -18.292913651137997
British I-MISC -26.41070437013139
Universities O -28.904239416761964
( O -33.16406593605284
at O -38.530125748197705
Oxford I-ORG -49.87110164064342
, O -53.595334970452114
three O -60.78097351637602
days O -68.67815282146402
) O -72.92572744110639

June O -8.130193997426767
28-30 I-ORG -12.297837674071808
v O -20.42563372618806
Hampshire I-ORG -29.20628265941933
( O -33.86904530261793
three O -41.054683848541835
days O -48.95186315362983
) O -53.1994377732722

July O -7.9894214435456865

July O -7.9894214435456865
3-7 O -10.439533068696885
Third O -20.694867317933742
test O -29.134911600532348
( O -33.38248622017472
at O -38.74854603231958
Old I-LOC -49.4823317818647
Trafford I-LOC -58.44740562785537
, O -61.75838674184566
Manchester I-ORG -71.28699173904248
) O -75.94975438224107

July O -7.9894214435456865
9 O -15.197809762522706
v O -22.910417791082736
Minor O -25.23539168313233
Counties O -27.560365575181926
XI O -29.88533946723152

July O -7.9894214435456865
12 O -15.671412675798088
v O -23.384020704358118
Scotland I-LOC -33.270508593516034

July O -7.9894214435456865
16-18 I-ORG -12.157065120190726
v O -20.284861172306982
Glamorgan I-ORG -29.160820285342577
( O -33.82358292854118
three O -41.009221474465086
days O -48.90640077955308
) O -53.15397539919545

July O -7.9894214435456865
19-21 I-ORG -12.157065120190726
v O -20.284861172306982
Middlesex I-ORG -29.85396746590252
( O -34.51673010910112
three O -41.702368655025026
days O -49.59954796011302
) O -53.84712257975539

July O -7.9894214435456865
24-28 I-PER -10.800033628759483
Fourth I-PER -11.874237091253532
test O -20.25169275843126
( O -24.88363393332599
at O -30.249693745470857
Headingley I-LOC -41.388944603124145
) O -45.666903820659236

August O -8.009830315176893

August O -8.009830315176893
1-4 I-ORG -12.177473991821934
v O -20.305270043938187
Somerset I-ORG -29.537904100912513
( O -34.20066674411111
four O -41.927436263296336
days O -49.82461556838433
) O -54.0721901880267

August O -8.009830315176893
7-11 I-PER -10.82044250039069
Fifth I-PER -11.89464596288474
test O -20.272101630062473
( O -24.9040428049572
at O -30.27010261710207
Trent I-LOC -41.409353474755356
Bridge I-LOC -50.2408959281215
, O -53.5518770421118
Nottingham O -56.22106367691747
) O -60.46863829655984

August O -8.009830315176893
16-18 I-ORG -12.177473991821934
v O -20.305270043938187
Kent I-ORG -29.40437270828799
( O -34.06713535148659
three O -41.2527738974105
days O -49.149953202498494
) O -53.397527822140866

August O -8.009830315176893
21-25 I-PER -10.82044250039069
Sixth I-PER -11.89464596288474
test O -20.272101630062473
( O -24.9040428049572
at O -30.27010261710207
The O -35.4746655272177
Oval I-LOC -45.4612368749326
, O -48.800666779077794
London I-LOC -56.14532417508291
) O -60.423283392618
. O -64.06465361972728

SOCCER O -7.701739371093906
- O -12.902838410976969
SHEARER I-PER -17.36423520292654
NAMED I-PER -18.438438665420588
AS O -28.967656535857778
ENGLAND I-LOC -36.38974303749856
CAPTAIN I-LOC -39.79743740186946
. O -43.09653069396048

LONDON I-LOC -6.673647192389261
1996-08-30 O -16.674703391247146

The O -5.587859805503737
world O -13.30907175090942
's O -18.199765990667167
costliest O -20.524739882716762
footballer I-PER -24.986136674666334
Alan I-PER -32.058922152037226
Shearer O -34.321307428665946
was O -39.90840873995987
named O -48.74235730826556
as O -54.543344261248905
the O -57.85983993308989
new O -64.76777950665756
England I-LOC -72.87850826793385
captain O -81.74284143413226
on O -86.66955619751008
Friday O -93.67230356453642
. O -96.96946104888963

The O -5.587859805503737
26-year-old O -8.037971430654936
, O -11.347016736907413
who O -17.46376172212441
joined O -26.956955919314368
Newcastle I-ORG -38.07478826044587
for O -43.44271660992365
15 O -51.21316119261154
million O -57.77961598773445
pounds O -66.84536617009746
sterling O -77.10070041933432
( O -81.34827503897668
$ O -87.65787522544308
23.4 O -89.98284911749266
million O -96.54930391261558
) O -100.79687853225795
, O -104.10592383851042
takes O -113.90927296400422
over O -120.50839854141668
from O -126.0802796862714
Tony I-PER -136.7814205499147
Adams I-PER -144.8838254444668
, O -148.13028213529842
who O -154.63139367576775
led O -163.2217201614157
the O -166.53821583325671
side O -175.05058077743496
during O -182.86979854105326
the O -186.18629421289427
European I-MISC -194.6534605733448
championship O -203.17311852450788
in O -207.25802962207408
June O -215.00492672411275
, O -218.31397203036525
and O -222.58177804102993
former O -230.09167455709297
captain O -238.9256231253987
David I-PER -248.1126362564122
Platt I-PER -249.18683971890627
. O -252.4214085878386

Adams I-PER -10.050399865076065
and O -14.938660153143474
Platt O -17.648000600445425
are O -24.00280622367987
both O -32.12651317806632
injured O -40.92656019469633
and O -45.19436620536101
will O -51.36492534339191
miss O -61.48672820000424
England I-LOC -69.59745696128053
's O -74.518535798931
opening O -83.6300057354941
World I-MISC -92.23330427026919
Cup I-MISC -97.57114733434818
qualifier O -107.25254572318767
against O -114.00221021610274
Moldova I-LOC -125.14146107375602
on O -129.7543476922705
Sunday O -137.2563797163995
. O -140.55353720075271

Shearer O -2.708270787437701
takes O -12.636757646033104
the O -15.953253317874092
captaincy O -18.278227209923685
on O -22.86072923054544
a O -27.057608063858037
trial O -36.12335824622106
basis O -45.552013922273446
, O -48.86105922852592
but O -55.09872428319964
new O -62.00666385676731
coach O -70.77392105057433
Glenn O -73.09889494262393
Hoddle O -75.42386883467353
said O -80.10433681790289
he O -85.93911076846362
saw O -95.19591618758935
no O -102.29729415805731
reason O -112.19595346335544
why O -122.09461276865356
the O -125.41110844049454
former O -132.92100495655757
