at O 0.005484201960159927
Grace B-MISC 1.0
Road B-MISC 1.0
, O 0.04290061210770265
Leicestershire I-ORG 8.999100089991E-4
extended O 3.538194813006404E-5
their O 0.002040359008833693
first O 0.0022880326457441415
innings O 4.422743516258005E-4
by O 0.004222245810187642
94 B-MISC 1.0
runs O 3.420254985906191E-4
before O 8.786517118965903E-4
being O 5.071412565309179E-4
bowled O 2.9484956775053368E-5
out O 0.001716024484308106
for O 0.008291169845145007
296 B-MISC 1.0
with O 0.004953472738208966
England I-LOC 0.014965001206854936
discard B-MISC 1.0
Andy I-PER 7.189072609633358E-4
Caddick B-MISC 1.0
taking O 2.948495677505337E-4
three O 0.0011852952623571454
for O 0.008291169845145007
83 O 4.127893948507472E-5
. O 0.04341365035558858

Trailing B-MISC 1.0
by O 0.004222245810187642
213 B-MISC 1.0
, O 0.04290061210770265
Somerset I-ORG 6.999300069993001E-4
got O 1.7101274929530954E-4
a O 0.017655592116901958
solid B-MISC 1.0
start O 3.0074655910554437E-4
to O 0.0199436247626461
their O 0.002040359008833693
second O 0.0012737501326823054
innings O 4.422743516258005E-4
before O 8.786517118965903E-4
Simmons B-MISC 1.0
stepped O 5.307292219509606E-5
in O 0.019990800693486185
to O 0.0199436247626461
bundle B-MISC 1.0
them O 6.014931182110887E-4
out O 0.001716024484308106
for O 0.008291169845145007
174 B-MISC 1.0
. O 0.04341365035558858

Essex I-ORG 0.0014998500149985001
, O 0.04290061210770265
however O 6.48669049051174E-5
, O 0.04290061210770265
look O 8.255787897014943E-5
certain O 5.8969913550106735E-5
to O 0.0199436247626461
regain B-MISC 1.0
their O 0.002040359008833693
top O 3.06643550460555E-4
spot O 1.0024885303518145E-4
after O 0.0027774829282100275
Nasser B-MISC 1.0
Hussain I-PER 6.290438533429188E-4
and O 0.016446708889124768
Peter I-PER 0.002785765636232926
Such B-MISC 1.0
gave O 3.3023151588059774E-4
them O 6.014931182110887E-4
a O 0.017655592116901958
firm O 1.356308011652455E-4
grip B-MISC 1.0
on O 0.012006274398801732
their O 0.002040359008833693
match O 7.076389626012808E-4
against O 0.0013916899597825189
Yorkshire I-ORG 0.0012998700129987
at O 0.005484201960159927
Headingley I-LOC 7.24112961622013E-4
. O 0.04341365035558858

Hussain I-PER 6.290438533429188E-4
, O 0.04290061210770265
considered O 6.48669049051174E-5
surplus O 6.48669049051174E-5
to O 0.0199436247626461
England I-LOC 0.014965001206854936
's O 0.008821899067095967
one-day O 1.0024885303518145E-4
requirements B-MISC 1.0
, O 0.04290061210770265
struck O 1.533217752302775E-4
158 B-MISC 1.0
, O 0.04290061210770265
his O 0.0031725813489957423
first O 0.0022880326457441415
championship O 2.7715859368550164E-4
century O 4.7175930840085385E-5
of O 0.021329417731073608
the O 0.042582174574532075
season O 4.776562997558646E-4
, O 0.04290061210770265
as O 0.0035499887957164255
Essex I-ORG 0.0014998500149985001
reached O 1.533217752302775E-4
372 B-MISC 1.0
and O 0.016446708889124768
took O 4.481713429808112E-4
a O 0.017655592116901958
first O 0.0022880326457441415
innings O 4.422743516258005E-4
lead O 4.422743516258005E-4
of O 0.021329417731073608
82 O 7.666088761513875E-5
. O 0.04341365035558858

By O 2.9484956775053368E-5
the O 0.042582174574532075
close O 3.597164726556511E-4
Yorkshire I-ORG 0.0012998700129987
had O 0.003308212150160988
turned O 1.297338098102348E-4
that O 0.004522992369293186
into O 9.435186168017078E-4
a O 0.017655592116901958
37-run B-MISC 1.0
advantage O 6.48669049051174E-5
but O 0.002293929637099152
off-spinner B-MISC 1.0
Such B-MISC 1.0
had O 0.003308212150160988
scuttled B-MISC 1.0
their O 0.002040359008833693
hopes O 4.127893948507472E-5
, O 0.04290061210770265
taking O 2.948495677505337E-4
four O 6.899479885362488E-4
for O 0.008291169845145007
24 O 3.7151045536567244E-4
in O 0.019990800693486185
48 O 1.769097406503202E-4
balls O 4.127893948507472E-5
and O 0.016446708889124768
leaving O 1.0024885303518145E-4
them O 6.014931182110887E-4
hanging B-MISC 1.0
on O 0.012006274398801732
119 B-MISC 1.0
for O 0.008291169845145007
five O 6.604630317611955E-4
and O 0.016446708889124768
praying B-MISC 1.0
for O 0.008291169845145007
rain O 1.2383681845522414E-4
. O 0.04341365035558858

At O 4.953472738208966E-4
the O 0.042582174574532075
Oval I-LOC 0.002293024378469708
, O 0.04290061210770265
Surrey I-ORG 0.0011998800119988001
captain O 1.7101274929530954E-4
Chris I-PER 0.0017074047447879223
Lewis I-PER 0.0018871315600287562
, O 0.04290061210770265
another O 3.0074655910554437E-4
man O 3.538194813006404E-4
dumped B-MISC 1.0
by O 0.004222245810187642
England I-LOC 0.014965001206854936
, O 0.04290061210770265
continued O 1.356308011652455E-4
to O 0.0199436247626461
silence B-MISC 1.0
his O 0.0031725813489957423
critics O 3.538194813006404E-5
as O 0.0035499887957164255
he O 0.003432048968616212
followed O 8.84548703251601E-5
his O 0.0031725813489957423
four O 6.899479885362488E-4
for O 0.008291169845145007
45 O 1.4742478387526684E-4
on O 0.012006274398801732
Thursday O 0.001680642536178042
with O 0.004953472738208966
80 O 1.0614584439019212E-4
not O 0.003160787366285721
out O 0.001716024484308106
on O 0.012006274398801732
Friday O 0.001067355435256932
in O 0.019990800693486185
the O 0.042582174574532075
match O 7.076389626012808E-4
against O 0.0013916899597825189
Warwickshire I-ORG 0.0010998900109989002
. O 0.04341365035558858

He O 0.0012324711931972307
was O 0.006457205533736687
well O 4.1278939485074715E-4
backed O 4.127893948507472E-5
by O 0.004222245810187642
England I-LOC 0.014965001206854936
hopeful B-MISC 1.0
Mark I-PER 0.005212077641984184
Butcher B-MISC 1.0
who O 0.0025887792048496856
made O 6.191840922761207E-4
70 O 6.191840922761207E-4
as O 0.0035499887957164255
Surrey I-ORG 0.0011998800119988001
closed O 2.594676196204696E-4
on O 0.012006274398801732
429 B-MISC 1.0
for O 0.008291169845145007
seven O 4.009954121407258E-4
, O 0.04290061210770265
a O 0.017655592116901958
lead O 4.422743516258005E-4
of O 0.021329417731073608
234 B-MISC 1.0
. O 0.04341365035558858

Derbyshire B-MISC 1.0
kept O 1.4742478387526684E-4
up O 0.0018516552854733516
the O 0.042582174574532075
hunt O 4.127893948507472E-5
for O 0.008291169845145007
their O 0.002040359008833693
first O 0.0022880326457441415
championship O 2.7715859368550164E-4
title O 1.5921876658528817E-4
since O 7.842998502164195E-4
1936 B-MISC 1.0
by O 0.004222245810187642
reducing B-MISC 1.0
Worcestershire I-ORG 8.999100089991E-4
to O 0.0199436247626461
133 B-MISC 1.0
for O 0.008291169845145007
five O 6.604630317611955E-4
in O 0.019990800693486185
their O 0.002040359008833693
second O 0.0012737501326823054
innings O 4.422743516258005E-4
, O 0.04290061210770265
still O 4.953472738208966E-4
100 O 4.1868638620575784E-4
runs O 3.420254985906191E-4
away O 2.476736369104483E-4
from O 0.00446402245574308
avoiding B-MISC 1.0
an O 0.0029897746169904116
innings O 4.422743516258005E-4
defeat O 1.297338098102348E-4
. O 0.04341365035558858

After O 1.4742478387526684E-4
the O 0.042582174574532075
frustration B-MISC 1.0
of O 0.021329417731073608
seeing B-MISC 1.0
the O 0.042582174574532075
opening O 1.8280673200533087E-4
day O 6.250810836311314E-4
of O 0.021329417731073608
their O 0.002040359008833693
match O 7.076389626012808E-4
badly O 2.9484956775053368E-5
affected O 4.127893948507472E-5
by O 0.004222245810187642
the O 0.042582174574532075
weather O 7.076389626012808E-5
, O 0.04290061210770265
Kent I-ORG 7.999200079992001E-4
stepped O 5.307292219509606E-5
up O 0.0018516552854733516
a O 0.017655592116901958
gear B-MISC 1.0
to O 0.0199436247626461
dismiss B-MISC 1.0
Nottinghamshire I-ORG 8.999100089991E-4
for O 0.008291169845145007
214 B-MISC 1.0
. O 0.04341365035558858

They O 5.071412565309179E-4
were O 0.003131302409510668
held O 4.717593084008539E-4
up O 0.0018516552854733516
by O 0.004222245810187642
a O 0.017655592116901958
gritty B-MISC 1.0
84 B-MISC 1.0
from O 0.00446402245574308
Paul I-PER 0.004583033788641265
Johnson I-PER 0.001976994967649173
but O 0.002293929637099152
ex-England B-MISC 1.0
fast O 6.48669049051174E-5
bowler B-MISC 1.0
Martin I-PER 0.004223580158159598
McCague B-MISC 1.0
took O 4.481713429808112E-4
four O 6.899479885362488E-4
for O 0.008291169845145007
55 O 1.533217752302775E-4
. O 0.04341365035558858

By O 2.9484956775053368E-5
stumps B-MISC 1.0
Kent I-ORG 7.999200079992001E-4
had O 0.003308212150160988
reached O 1.533217752302775E-4
108 O 3.538194813006404E-5
for O 0.008291169845145007
three O 0.0011852952623571454
. O 0.04341365035558858

CRICKET O 2.948495677505337E-4
- O 0.007329960254278268
ENGLISH I-MISC 0.004170324846356453
COUNTY I-MISC 0.0013169446883230904
CHAMPIONSHIP I-MISC 0.0015364354697102723
SCORES O 8.255787897014943E-5
. O 0.04341365035558858

LONDON I-LOC 0.011223750905141203
1996-08-30 O 5.307292219509606E-5

Result O 1.4152779252025617E-4
and O 0.016446708889124768
close O 3.597164726556511E-4
of O 0.021329417731073608
play O 3.833044380756938E-4
scores O 9.435186168017077E-5
in O 0.019990800693486185
English I-MISC 0.009218612818261633
county O 6.48669049051174E-5
championship O 2.7715859368550164E-4
matches O 5.366262133059713E-4
on O 0.012006274398801732
Friday O 0.001067355435256932
: O 0.004051233060892332

Leicester I-LOC 8.447984552256819E-4
: O 0.004051233060892332
Leicestershire I-ORG 8.999100089991E-4
beat O 0.0019754921039285755
Somerset I-ORG 6.999300069993001E-4
by O 0.004222245810187642
an O 0.0029897746169904116
innings O 4.422743516258005E-4
and O 0.016446708889124768
39 O 8.255787897014943E-5
runs O 3.420254985906191E-4
. O 0.04341365035558858

Somerset I-ORG 6.999300069993001E-4
83 O 4.127893948507472E-5
and O 0.016446708889124768
174 B-MISC 1.0
( O 0.016782837396360377
P. I-PER 0.0016175413371675054
Simmons B-MISC 1.0
4-38 B-MISC 1.0
) O 0.016782837396360377
, O 0.04290061210770265
Leicestershire I-ORG 8.999100089991E-4
296 B-MISC 1.0
. O 0.04341365035558858

Leicestershire I-ORG 8.999100089991E-4
22 O 4.1868638620575784E-4
points O 8.078878156364623E-4
, O 0.04290061210770265
Somerset I-ORG 6.999300069993001E-4
4 O 0.0034261519772612013
. O 0.04341365035558858

Chester-le-Street B-MISC 1.0
: O 0.004051233060892332
Glamorgan I-ORG 9.99900009999E-4
259 B-MISC 1.0
and O 0.016446708889124768
207 B-MISC 1.0
( O 0.016782837396360377
A. I-PER 0.002875629043853343
Dale B-MISC 1.0
69 O 5.366262133059713E-4
, O 0.04290061210770265
H. B-MISC 1.0
Morris I-PER 0.0013479511143062546
69 O 5.366262133059713E-4
; O 3.06643550460555E-4
D. I-PER 0.001976994967649173
Blenkiron B-MISC 1.0
4-43 B-MISC 1.0
) O 0.016782837396360377
, O 0.04290061210770265
Durham I-ORG 6.999300069993001E-4
114 B-MISC 1.0
( O 0.016782837396360377
S. I-PER 0.0013479511143062546
Watkin B-MISC 1.0
4-28 B-MISC 1.0
) O 0.016782837396360377
and O 0.016446708889124768
81-3 B-MISC 1.0
. O 0.04341365035558858

Tunbridge B-MISC 1.0
Wells I-PER 4.493170381020848E-4
: O 0.004051233060892332
Nottinghamshire I-ORG 8.999100089991E-4
214 B-MISC 1.0
( O 0.016782837396360377
P. I-PER 0.0016175413371675054
Johnson I-PER 0.001976994967649173
84 B-MISC 1.0
; O 3.06643550460555E-4
M. I-PER 0.00413371675053918
McCague B-MISC 1.0
4-55 B-MISC 1.0
) O 0.016782837396360377
, O 0.04290061210770265
Kent I-ORG 7.999200079992001E-4
108-3 B-MISC 1.0
. O 0.04341365035558858

London I-LOC 0.007361815109823799
( O 0.016782837396360377
The O 0.006445411551026666
Oval I-LOC 0.002293024378469708
) O 0.016782837396360377
: O 0.004051233060892332
Warwickshire I-ORG 0.0010998900109989002
195 B-MISC 1.0
, O 0.04290061210770265
Surrey I-ORG 0.0011998800119988001
429-7 B-MISC 1.0
( O 0.016782837396360377
C. I-PER 0.0014378145219266715
Lewis I-PER 0.0018871315600287562
80 O 1.0614584439019212E-4
not O 0.003160787366285721
out O 0.001716024484308106
, O 0.04290061210770265
M. I-PER 0.00413371675053918
Butcher B-MISC 1.0
70 O 6.191840922761207E-4
, O 0.04290061210770265
G. I-PER 0.00206685837526959
Kersey B-MISC 1.0
63 O 2.3587965420042694E-4
, O 0.04290061210770265
J. I-PER 0.0015276779295470885
Ratcliffe B-MISC 1.0
63 O 2.3587965420042694E-4
, O 0.04290061210770265
D. I-PER 0.001976994967649173
Bicknell B-MISC 1.0
55 O 1.533217752302775E-4
) O 0.016782837396360377
. O 0.04341365035558858

Hove B-MISC 1.0
: O 0.004051233060892332
Sussex I-ORG 7.999200079992001E-4
363 B-MISC 1.0
( O 0.016782837396360377
W. I-PER 5.391804457225018E-4
Athey B-MISC 1.0
111 O 3.538194813006404E-5
, O 0.04290061210770265
V. I-PER 4.493170381020848E-4
Drakes B-MISC 1.0
52 O 1.356308011652455E-4
; O 3.06643550460555E-4
I. B-MISC 1.0
Austin B-MISC 1.0
4-37 B-MISC 1.0
) O 0.016782837396360377
, O 0.04290061210770265
Lancashire I-ORG 0.0012998700129987
197-8 B-MISC 1.0
( O 0.016782837396360377
W. I-PER 5.391804457225018E-4
Hegg B-MISC 1.0
54 O 1.9460071471535224E-4
) O 0.016782837396360377

Portsmouth I-ORG 6.999300069993001E-4
: O 0.004051233060892332
Middlesex I-ORG 4.999500049995E-4
199 O 6.48669049051174E-5
and O 0.016446708889124768
426 B-MISC 1.0
( O 0.016782837396360377
J. I-PER 0.0015276779295470885
Pooley B-MISC 1.0
111 O 3.538194813006404E-5
, O 0.04290061210770265
M. I-PER 0.00413371675053918
Ramprakash B-MISC 1.0
108 O 3.538194813006404E-5
, O 0.04290061210770265
M. I-PER 0.00413371675053918
Gatting B-MISC 1.0
83 O 4.127893948507472E-5
) O 0.016782837396360377
, O 0.04290061210770265
Hampshire I-ORG 0.0010998900109989002
232 B-MISC 1.0
and O 0.016446708889124768
109-5 B-MISC 1.0
. O 0.04341365035558858

Chesterfield B-MISC 1.0
: O 0.004051233060892332
Worcestershire I-ORG 8.999100089991E-4
238 B-MISC 1.0
and O 0.016446708889124768
133-5 B-MISC 1.0
, O 0.04290061210770265
Derbyshire B-MISC 1.0
471 B-MISC 1.0
( O 0.016782837396360377
J. I-PER 0.0015276779295470885
Adams I-PER 4.493170381020848E-4
123 B-MISC 1.0
, O 0.04290061210770265
T.O'Gorman B-MISC 1.0
109 O 4.127893948507472E-5
not O 0.003160787366285721
out O 0.001716024484308106
, O 0.04290061210770265
K. I-PER 6.290438533429188E-4
Barnett B-MISC 1.0
87 O 2.9484956775053368E-5
; O 3.06643550460555E-4
T. B-MISC 1.0
Moody I-ORG 8.999100089991E-4
6-82 B-MISC 1.0
) O 0.016782837396360377

Bristol I-ORG 8.999100089991E-4
: O 0.004051233060892332
Gloucestershire I-ORG 0.0010998900109989002
183 B-MISC 1.0
and O 0.016446708889124768
185-6 B-MISC 1.0
( O 0.016782837396360377
J. I-PER 0.0015276779295470885
Russell I-PER 0.0015276779295470885
56 O 1.5921876658528817E-4
not O 0.003160787366285721
out O 0.001716024484308106
) O 0.016782837396360377
, O 0.04290061210770265
Northamptonshire I-ORG 7.999200079992001E-4
190 B-MISC 1.0
( O 0.016782837396360377
K. I-PER 6.290438533429188E-4
Curran B-MISC 1.0
52 O 1.356308011652455E-4
; O 3.06643550460555E-4
A. I-PER 0.002875629043853343
Smith I-PER 7.189072609633358E-4
5-68 B-MISC 1.0
) O 0.016782837396360377
. O 0.04341365035558858

CRICKET O 2.948495677505337E-4
- O 0.007329960254278268
1997 O 2.476736369104483E-4
ASHES B-MISC 1.0
INTINERARY B-MISC 1.0
. O 0.04341365035558858

LONDON I-LOC 0.011223750905141203
1996-08-30 O 5.307292219509606E-5

Australia I-LOC 0.015689114168476948
will O 0.00245314840368444
defend B-MISC 1.0
the O 0.042582174574532075
Ashes B-MISC 1.0
in O 0.019990800693486185

a O 0.017655592116901958
six-test B-MISC 1.0
series O 1.8280673200533087E-4
against O 0.0013916899597825189
England I-LOC 0.014965001206854936
during O 4.717593084008539E-4
a O 0.017655592116901958
four-month B-MISC 1.0
tour O 2.1229168878038424E-4

starting O 8.255787897014943E-5
on O 0.012006274398801732
May O 3.1843753317057635E-4
13 O 7.017419712462701E-4
next O 6.486690490511741E-4
year O 0.0017278184670181274
, O 0.04290061210770265
the O 0.042582174574532075
Test B-MISC 1.0
and O 0.016446708889124768
County I-ORG 8.999100089991E-4
Cricket B-MISC 1.0
Board I-ORG 9.99900009999E-4

said O 0.010885846041349703
on O 0.012006274398801732
Friday O 0.001067355435256932
. O 0.04341365035558858

Australia I-LOC 0.015689114168476948
will O 0.00245314840368444
also O 0.0012619561499722842
play O 3.833044380756938E-4
three O 0.0011852952623571454
one-day O 1.0024885303518145E-4
internationals B-MISC 1.0
and O 0.016446708889124768

four O 6.899479885362488E-4
one-day O 1.0024885303518145E-4
warm-up B-MISC 1.0
matches O 5.366262133059713E-4
at O 0.005484201960159927
the O 0.042582174574532075
start O 3.0074655910554437E-4
of O 0.021329417731073608
the O 0.042582174574532075
tour O 2.1229168878038424E-4
. O 0.04341365035558858

The O 0.006445411551026666
tourists B-MISC 1.0
will O 0.00245314840368444
play O 3.833044380756938E-4
nine O 2.2998266284541627E-4
first-class B-MISC 1.0
matches O 5.366262133059713E-4
against O 0.0013916899597825189

English I-MISC 0.009218612818261633
county O 6.48669049051174E-5
sides O 1.120428357452028E-4
and O 0.016446708889124768
another O 3.0074655910554437E-4
against O 0.0013916899597825189
British I-MISC 0.017120280948200176
Universities B-MISC 1.0
, O 0.04290061210770265

as O 0.0035499887957164255
well O 4.1278939485074715E-4
as O 0.0035499887957164255
one-day O 1.0024885303518145E-4
matches O 5.366262133059713E-4
against O 0.0013916899597825189
the O 0.042582174574532075
Minor B-MISC 1.0
Counties B-MISC 1.0
and O 0.016446708889124768

Scotland I-LOC 0.0025343953656770456
. O 0.04341365035558858

Tour I-MISC 0.0028533801580333624
itinerary B-MISC 1.0
: O 0.004051233060892332

May O 3.1843753317057635E-4

May O 3.1843753317057635E-4
13 O 7.017419712462701E-4
Arrive B-MISC 1.0
in O 0.019990800693486185
London I-LOC 0.007361815109823799

May O 3.1843753317057635E-4
14 O 6.014931182110887E-4
Practice B-MISC 1.0
at O 0.005484201960159927
Lord B-MISC 1.0
's O 0.008821899067095967

May O 3.1843753317057635E-4
15 O 6.604630317611955E-4
v O 5.248322305959499E-4
Duke B-MISC 1.0
of O 0.021329417731073608
Norfolk B-MISC 1.0
's O 0.008821899067095967
XI B-MISC 1.0
( O 0.016782837396360377
at O 0.005484201960159927
Arundel B-MISC 1.0
) O 0.016782837396360377

May O 3.1843753317057635E-4
17 O 2.7715859368550164E-4
v O 5.248322305959499E-4
Northampton B-MISC 1.0

May O 3.1843753317057635E-4
18 O 2.594676196204696E-4
v O 5.248322305959499E-4
Worcestershire I-ORG 8.999100089991E-4

May O 3.1843753317057635E-4
20 O 5.896991355010674E-4
v O 5.248322305959499E-4
Durham I-ORG 6.999300069993001E-4

May O 3.1843753317057635E-4
22 O 4.1868638620575784E-4
First I-ORG 0.0012998700129987
one-day O 1.0024885303518145E-4
international O 4.1868638620575784E-4
( O 0.016782837396360377
at O 0.005484201960159927
Headingley I-LOC 7.24112961622013E-4
, O 0.04290061210770265

Leeds I-ORG 0.0013998600139986002
) O 0.016782837396360377

May O 3.1843753317057635E-4
24 O 3.7151045536567244E-4
Second O 8.84548703251601E-5
one-day O 1.0024885303518145E-4
international O 4.1868638620575784E-4
( O 0.016782837396360377
at O 0.005484201960159927
The O 0.006445411551026666
Oval I-LOC 0.002293024378469708
, O 0.04290061210770265

London I-LOC 0.007361815109823799
) O 0.016782837396360377

May O 3.1843753317057635E-4
25 O 4.009954121407258E-4
Third O 4.127893948507472E-5
one-day O 1.0024885303518145E-4
international O 4.1868638620575784E-4
( O 0.016782837396360377
at O 0.005484201960159927
Lord B-MISC 1.0
's O 0.008821899067095967
, O 0.04290061210770265
London I-LOC 0.007361815109823799
) O 0.016782837396360377

May O 3.1843753317057635E-4
27-29 B-MISC 1.0
v O 5.248322305959499E-4
Gloucestershire I-ORG 0.0010998900109989002
or O 0.0010968403920319852
Sussex I-ORG 7.999200079992001E-4
or O 0.0010968403920319852
Surrey I-ORG 0.0011998800119988001
( O 0.016782837396360377
three O 0.0011852952623571454

days O 4.363773602707898E-4
) O 0.016782837396360377

May O 3.1843753317057635E-4
31 O 2.653646109754803E-4
- O 0.007329960254278268
June O 5.071412565309179E-4
2 O 0.005731875597070375
v O 5.248322305959499E-4
Derbyshire B-MISC 1.0
( O 0.016782837396360377
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

June O 5.071412565309179E-4

June O 5.071412565309179E-4
5-9 B-MISC 1.0
First I-ORG 0.0012998700129987
test O 2.5357062826545897E-4
match O 7.076389626012808E-4
( O 0.016782837396360377
at O 0.005484201960159927
Edgbaston B-MISC 1.0
, O 0.04290061210770265
Birmingham I-ORG 5.999400059994001E-4
) O 0.016782837396360377

June O 5.071412565309179E-4
11-13 B-MISC 1.0
v O 5.248322305959499E-4
a O 0.017655592116901958
first O 0.0022880326457441415
class O 4.127893948507472E-5
county O 6.48669049051174E-5
( O 0.016782837396360377
to O 0.0199436247626461
be O 0.0030959204613806037
confirmed O 1.5921876658528817E-4
) O 0.016782837396360377

June O 5.071412565309179E-4
14-16 B-MISC 1.0
v O 5.248322305959499E-4
Leicestershire I-ORG 8.999100089991E-4
( O 0.016782837396360377
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

June O 5.071412565309179E-4
19-23 B-MISC 1.0
Second O 8.84548703251601E-5
test O 2.5357062826545897E-4
( O 0.016782837396360377
at O 0.005484201960159927
Lord B-MISC 1.0
's O 0.008821899067095967
) O 0.016782837396360377

June O 5.071412565309179E-4
25-27 B-MISC 1.0
v O 5.248322305959499E-4
British I-MISC 0.017120280948200176
Universities B-MISC 1.0
( O 0.016782837396360377
at O 0.005484201960159927
Oxford I-ORG 7.999200079992001E-4
, O 0.04290061210770265
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

June O 5.071412565309179E-4
28-30 B-MISC 1.0
v O 5.248322305959499E-4
Hampshire I-ORG 0.0010998900109989002
( O 0.016782837396360377
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

July O 5.838021441460567E-4

July O 5.838021441460567E-4
3-7 B-MISC 1.0
Third O 4.127893948507472E-5
test O 2.5357062826545897E-4
( O 0.016782837396360377
at O 0.005484201960159927
Old I-LOC 0.0010861694424330196
Trafford I-LOC 8.447984552256819E-4
, O 0.04290061210770265
Manchester I-ORG 0.0016998300169983002
) O 0.016782837396360377

July O 5.838021441460567E-4
9 O 9.847975562867824E-4
v O 5.248322305959499E-4
Minor B-MISC 1.0
Counties B-MISC 1.0
XI B-MISC 1.0

July O 5.838021441460567E-4
12 O 6.1328710092111E-4
v O 5.248322305959499E-4
Scotland I-LOC 0.0025343953656770456

July O 5.838021441460567E-4
16-18 B-MISC 1.0
v O 5.248322305959499E-4
Glamorgan I-ORG 9.99900009999E-4
( O 0.016782837396360377
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

July O 5.838021441460567E-4
19-21 B-MISC 1.0
v O 5.248322305959499E-4
Middlesex I-ORG 4.999500049995E-4
( O 0.016782837396360377
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

July O 5.838021441460567E-4
24-28 B-MISC 1.0
Fourth B-MISC 1.0
test O 2.5357062826545897E-4
( O 0.016782837396360377
at O 0.005484201960159927
Headingley I-LOC 7.24112961622013E-4
) O 0.016782837396360377

August O 5.720081614360354E-4

August O 5.720081614360354E-4
1-4 B-MISC 1.0
v O 5.248322305959499E-4
Somerset I-ORG 6.999300069993001E-4
( O 0.016782837396360377
four O 6.899479885362488E-4
days O 4.363773602707898E-4
) O 0.016782837396360377

August O 5.720081614360354E-4
7-11 B-MISC 1.0
Fifth B-MISC 1.0
test O 2.5357062826545897E-4
( O 0.016782837396360377
at O 0.005484201960159927
Trent I-LOC 7.24112961622013E-4
Bridge I-LOC 9.654839488293508E-4
, O 0.04290061210770265
Nottingham B-MISC 1.0
) O 0.016782837396360377

August O 5.720081614360354E-4
16-18 B-MISC 1.0
v O 5.248322305959499E-4
Kent I-ORG 7.999200079992001E-4
( O 0.016782837396360377
three O 0.0011852952623571454
days O 4.363773602707898E-4
) O 0.016782837396360377

August O 5.720081614360354E-4
21-25 B-MISC 1.0
Sixth B-MISC 1.0
test O 2.5357062826545897E-4
( O 0.016782837396360377
at O 0.005484201960159927
The O 0.006445411551026666
Oval I-LOC 0.002293024378469708
, O 0.04290061210770265
